created_at;full_text
Sun Mar 30 11:33:54 +0000 2025;Yaudah lah biarin aja mrka bilang kita iri karna karina ga dapet spotlight pdhl nyatanya kita peduli aespa kita gamau aespa terus2an dibilang modal payola doang padahal performnya ga pecah b aja boring dll Biarin mrka bangga2in keboringan ini biarin aja suruh jalan ditempat
Sun Mar 30 09:23:12 +0000 2025;Lagian siapa juga yg ga bangga aespa ada di BB jir kita mah mengapresiasi bgt ampe trending tuh wkwkw yg kita protes mah kan si renannya bukan ga mengapresiasi member ae belegug ih jelema teh asbun bgt
Sun Mar 30 09:15:56 +0000 2025;#aespa ajarkan #GDragon koreografi Whiplash dalam preview episode baru Good Day . https://t.co/ZNdpwocgs0 Episode baru Good Day akan tayang pada 29 Maret. https://t.co/kICFB4m2RF
Sun Mar 30 10:25:11 +0000 2025;haiiiiii warga sbt aespa! let's mampirrr ke go by Feliciaa~ ada banyak jajan aab aespa yang ramah di kantong ðŸ‡°ðŸ‡· 12.2 ðŸ‡¨ðŸ‡³ 2300Surabaya bisaa langsung join link di bawah yups ae-sell https://t.co/GuEwfGWG08 https://t.co/Lw4ccDqFjU
Sun Mar 30 14:28:43 +0000 2025;AESPA KSINIIII???
Sun Mar 30 13:09:22 +0000 2025;selamat idul fitri ya temen-temen mohon maaf lahir batin 
Sun Mar 30 12:07:13 +0000 2025;Nonton billboard bener bener dari jam 7 sampe gw mandi siang. Cuma nungguin aespa. Pas redcarpet walaupun agak kecewa dikit sm kostum tp gapapa semua cantik. Perform nya oke speechnya bagus. Eh kelarnya dar der dor fans nya
Sun Mar 30 05:59:41 +0000 2025;Menunggu moment aespa sama jennie
Sun Mar 30 04:43:28 +0000 2025;Pas aespa ngelag njir
Sun Mar 30 16:49:22 +0000 2025;10 biases to get to know me :0 1. taehyung-bts 2. soobin-txt 3. mingi &amp
Sun Mar 30 07:48:25 +0000 2025;ini serius udah satu event ga dapet momen jennie aespa? 
Sun Mar 30 14:35:05 +0000 2025;ae-sell jajan pob winter yuk ï¸ï¸ https://t.co/ctNNH6LhSU
Sun Mar 30 12:27:55 +0000 2025;ini serius aespa gada foto sm artis lain slain doechii?
Sun Mar 30 05:49:12 +0000 2025;ayo aespa challenge like jennie langsung bareng pusatnya
Sun Mar 30 12:11:12 +0000 2025;hummm trnyata lgi pda permasalahin choreo yhh yauda dripda ribut mlu ntr aespa gua aja yg ngajarin nnti gerakannya full pargoy sma velocity 
Sun Mar 30 08:52:47 +0000 2025;KANGEN NGEBADUT what if beneran aespa lebaran comeback
Sun Mar 30 21:58:36 +0000 2025;kinda
Tue Apr 15 02:09:17 +0000 2025;EYESMAG with GISELLE #aespa #Ã¦spa #ì—ìŠ¤íŒŒ #GISELLE #ì§€ì ¤ #EYESMAG https://t.co/hNOkufhI3z
Sun Apr 13 11:59:18 +0000 2025;i like my makeup today and my accessories https://t.co/XMtOVt8w06 #aespa #Ã¦spa #ì—ìŠ¤íŒŒ #GISELLE #ì§€ì ¤ https://t.co/X7QmpJkGHG
Fri Apr 11 13:29:56 +0000 2025;my first pottery class https://t.co/0zh5862MTd #aespaÂ #Ã¦spaÂ #ì—ìŠ¤íŒŒ #KARINAÂ #ì¹´ë¦¬ë‚˜ https://t.co/I7LwC7ZMkI
Mon Apr 14 13:58:43 +0000 2025;wink ^_- https://t.co/o3yXbuOTTr #aespaÂ #Ã¦spaÂ #ì—ìŠ¤íŒŒ #KARINAÂ #ì¹´ë¦¬ë‚˜ https://t.co/jjZNSyiP5x
Tue Apr 29 17:30:06 +0000 2025;[HQ] - 250427 UTO Girls Fest Bangkok #ì¹´ë¦¬ë‚˜ #Karina #ì—ìŠ¤íŒŒ #aespa https://t.co/ADqJxxgCEt
Tue Apr 29 22:21:12 +0000 2025;Her: U better not be aespa doing some fuck shit while performing Forever when i get home My dumbass: https://t.co/VF8roc7oCd
Tue Apr 29 20:35:29 +0000 2025;omfg rookie aespa https://t.co/OYan3FBQb6
Tue Apr 29 19:01:39 +0000 2025;Certain fandoms dragging aespa in qrts but I can't see these stream turning into real demand https://t.co/GItbMs6obu
Tue Apr 29 21:31:10 +0000 2025;Comeback as soon as possible ae-aespa the kids miss you #bringÃ¦sback @aespa_official https://t.co/GIAkvfADhu
Tue Apr 29 15:40:43 +0000 2025;Divine being. #Winter #ìœˆí„° #aespa #ì—ìŠ¤íŒŒ https://t.co/mVDbEwzhuG
Tue Apr 29 18:17:22 +0000 2025;Thai girl group 4EVE dances to aespa s Whiplash . #aespa #ì—ìŠ¤íŒŒ @aespa_official https://t.co/dVOTyEjK0o
Tue Apr 29 18:40:23 +0000 2025;these have all been things eyekons have said about aespa btw
Tue Apr 29 18:59:21 +0000 2025;NO WAY lsm is getting a docu on prime and they used aespa on the cover? https://t.co/Wvd0KG8ndz
Mon Apr 07 13:02:47 +0000 2025;ì•„~ ì•„ì‰¬â†—ï¸ì›Œâ†˜ï¸ë¼ | 2025 aespa LIVE TOUR - SYNK : PARALLEL LINE Concert in NORTH AMERICA Behind #2 https://t.co/I2Bij8qc3n #aespa #Ã¦spa #ì—ìŠ¤íŒŒ #SYNK_PARALLELLINE #NORTHAMERICA #aespa_SYNK_PARALLELLINE #Behind https://t.co/XpCzIvgnj2
Tue Apr 29 15:45:25 +0000 2025;mission complete #ìœˆí„° #WINTER #ì—ìŠ¤íŒŒ #aespa #ã‚¦ã‚£ãƒ³ã‚¿ãƒ¼ #é‡‘æ—¼ç‚¡ #å†¬å­ https://t.co/BFHku6P6Xw
Tue Apr 29 21:32:14 +0000 2025;aespa has surpassed 500M streams on Spotify in 2025. Their last major release was over six months ago. https://t.co/snzhgMx01K
Tue Apr 29 19:25:50 +0000 2025;The way 44 days passed since Jungkook s aespa concert attendance? And Only 42 days left to his return??? https://t.co/XheTwueJtv
Tue Apr 29 18:09:01 +0000 2025;Top three most-viewed videos uploaded by NPOP Channel: Top 1ï¸âƒ£: Like Jennie - Jennie 6.7 million views. Top 2ï¸âƒ£: Super Shy - NJZ 5.3 million views. Top 3ï¸âƒ£: Drama - Aespa 4.9 million views. Bonus Top 4: New Jeans - NJZ 4M views https://t.co/Mo5pR1QB9n
Tue Apr 15 02:09:23 +0000 2025;EYESMAG with GISELLE #aespa #Ã¦spa #ì—ìŠ¤íŒŒ #GISELLE #ì§€ì ¤ #EYESMAG https://t.co/aetGcxplVg
Sun Apr 06 13:05:08 +0000 2025;CL 2ne1 sunbaenim support aespa #GoodDay #GDragon #2NE1 #CL #aespa #KARINA #WINTER #GISELLE #NINGNING https://t.co/89VlajwL8d
Mon Apr 14 13:34:25 +0000 2025;Jamet threatening 'sini lu' bnr2 same energy #KARINA #CARMEN #aespa #Hearts2Hearts https://t.co/jMqehu2uqm
Tue Apr 29 17:07:16 +0000 2025;Boys at school never looked at me but Karina did à¹„à¸£à¸‡à¸µà¹‰à¸›à¹ˆà¸°à¸° #KARINA #aespa https://t.co/AaF2OEdJgC
Tue Apr 29 23:11:19 +0000 2025;'May the TENDERNESS be with you! (feat. #Karina of aespa)' 08KST 26. Bugs 73. Genie +38 82. MelOn = 94. Flo +2 *newpeak https://t.co/80Iya5Ygs1
Tue Apr 29 23:24:32 +0000 2025;JANNABI 'May the TENDERNESS be with you! (feat. #Karina of aespa)' Debut at #9 on YouTube Music Daily top Songs South Korea. https://t.co/yfpCsj0S4y
Tue Apr 29 21:48:03 +0000 2025;Y'all have been saying this about aespa on twt and tiktok so why is this surprising? And nobody uses weavers.
Tue Apr 01 09:32:21 +0000 2025;Check out aespa on Femme Power Pop @Audiomack and listen to Whiplash (English Ver.) now! https://t.co/8KQS78xGWm ï¸ https://t.co/pjmmGN4s4C #aespa #Ã¦spa #ì—ìŠ¤íŒŒ #Whiplash #aespaWhiplash #Whiplash_EnglishVer https://t.co/e73oENen5k
Tue Apr 29 16:19:44 +0000 2025;This is how aespa treat us. They call us Supernova's home. Winter said Thai Mys are number one. Giselle said we have her strength. Are you jealous of us because our idols love us this much. https://t.co/cibdPRQvgj
Tue Apr 29 20:28:47 +0000 2025;Eyekons can't do bad they're angels. They have never insulted aespa on twt. SURE. https://t.co/zplF2r6TIl
Tue Apr 08 03:47:23 +0000 2025;OMG! the list of idols on the soundtrack is amazing D.O - DK - SKZ - Minnie - TXT - Winter - Yunjin can already imagine how epic the drama s gonna be! #ResidentPlaybook we re ready #StrayKids #MINNIE #GIDLE #DOKYEOM #SEVENTEEN #DohKyungSoo #YUJIN #IVE #TXT #WINTER #aespa https://t.co/alkOQygQZw
Tue Apr 29 21:39:01 +0000 2025;Aespa did it better
Tue Apr 29 20:47:44 +0000 2025;Who else remembers when MYS said that LSF copied Aespa in the Crazy era even though the artists were the same? Now the discourse has changed in the quotes? https://t.co/v8cLSon6jv
Tue Apr 29 22:37:05 +0000 2025;only aespa would break dance to a ballad song https://t.co/UJ0CdqjZRN
Tue Apr 29 20:13:54 +0000 2025;Imagine she picks you up for your date and this is how she drives https://t.co/glQgA5hBUE
Tue Apr 29 23:53:29 +0000 2025;Jannabi Ft. #KARINA May the TENDERNESS be with you! debuts #9 on YouTube Music Daily Top Songs South Korea! #ì¹´ë¦¬ë‚˜ #ã‚«ãƒªãƒŠ #aespa #ì—ìŠ¤íŒŒ @aespa_official https://t.co/Jr5V9NvvtJ
Tue Apr 29 16:21:33 +0000 2025;maybe the problem is misogynistic and lesbophobic men and not women loving each other I'm just saying
Tue Apr 29 23:21:18 +0000 2025;#YouTubeMusic Daily Top Songs Korea (Apr 28 2025) #MEOVV #WOODZ #10CM #JENNIE #ZOZAZZ #aespa #GDRAGON #LadyGaga #JANNABI #DAY6 Do not re-upload copy or edit https://t.co/5pez1pubD7
Tue Apr 29 20:00:53 +0000 2025;hi im bre looking for interactive #moots ! â­ï¸ 18 she/her dreamcatcher loona purple kiss itzy red velvet aespa nmixx katseye nct &amp
Tue Apr 15 02:09:20 +0000 2025;EYESMAG with GISELLE #aespa #Ã¦spa #ì—ìŠ¤íŒŒ #GISELLE #ì§€ì ¤ #EYESMAG https://t.co/zd96IkKDsa
Tue Apr 29 23:02:34 +0000 2025;Ningning from aespa https://t.co/6Ec5LWkkMK
Tue Apr 29 16:01:17 +0000 2025;busco mutis 
Tue Apr 29 20:21:20 +0000 2025;#that account purposely posting the daily streams for girl groups on the one day that aespa aren't in the top 5. They want the blue check money don't engage
Tue Apr 29 16:51:06 +0000 2025;[ Road to 300 million] .@aespa_official Supernova on Spotify (28/4/25): Day 344 423 954 Day 345 448 293 Day 346 472 308 Day 347 467 328 Day 348 435 146 Day 349 430 865 Day 350 459 309 (+28 444) Total: 294 772 371 streams https://t.co/sQRGNUEAdi
Tue Apr 29 23:08:29 +0000 2025;Interesting! This guy did the last SMTown w high audience turnout &amp
Tue Apr 29 21:46:19 +0000 2025;We need protect aespa and specially Giselle from the haters
Tue Apr 29 21:03:07 +0000 2025;People hating on Bayley for a fuckin' gear... https://t.co/2cekjvkkeA
Tue Apr 29 21:53:17 +0000 2025;Tl is messy af one side is k@tseye and yellow company fights the other side is wock fight the other side is akgae fights like can aespa comeback already we are all hanging by a thread everyone is so tense
Tue Apr 29 21:13:47 +0000 2025;Me and @BAY_M0DEL 
Tue Apr 29 21:35:47 +0000 2025;Goodnight :)) https://t.co/EzxkMtpYcy
Tue Apr 29 19:55:38 +0000 2025;where aespa
Tue Apr 29 22:09:35 +0000 2025;All im hearing from this is that skz and aespa should have a collab https://t.co/KtQOzrpc4q
Tue Apr 29 20:35:21 +0000 2025;Btw pretty sure aespa have surpassed 500 million streams on Spotify this year so we should be getting an update on that
Tue Apr 29 19:14:36 +0000 2025;aespa to grandpa https://t.co/OCZZYrwjcX
Tue Apr 29 22:22:40 +0000 2025;as expected. blinks started the hate train against katseye along with aespa and newjeans fans and now that it has attracted more attacks/defamations from other kpop fans these ggstans blame armys in purpose to make bts get harassed all done on purpose https://t.co/uCBvf5DGxj
Tue Apr 29 19:08:19 +0000 2025;Aespa and nj 3.6 without a comeback in 2025 4th gen leaders
Tue Apr 29 19:13:39 +0000 2025;hiiiii im sofia! im trying to be active again + looking for moots - 20 she/her - ateez cix nct exo shinee aespa - yunho hyunsuk ult - films and kdramas - poli sci major - seeing atz in baltimore 0716 for 5x time!! - open to new groups - not new to #kpoptwt #stantwt
Tue Apr 29 18:11:05 +0000 2025;trick or trick (2023) by aespa
Tue Apr 29 16:54:16 +0000 2025;Hun the majority of kpop twitter is now against these nasty aespa fans and very good... yall behave like rabid dogs and then try to put the blame on us Get out!
Tue Apr 29 13:09:46 +0000 2025;aespa s WINTER stuns in new photos! #WINTER #aespa #ì—ìŠ¤íŒŒ @aespa_official https://t.co/NGBPvFtygT
Tue Apr 29 16:46:17 +0000 2025; Army feel threatened by njz bp aespa https://t.co/qvzuxYWgHb
Tue Apr 29 18:56:30 +0000 2025;god lets say the met gala is copying aespa next they have a red carpet too
Tue Apr 29 19:57:25 +0000 2025;Aespa's mice type of posts
Tue Apr 29 18:04:21 +0000 2025;The only industry aespa impacted was the plastic surgery industry.
Tue Apr 29 13:40:25 +0000 2025;Ask not what your followers can do for you but ask what you can do for your followers.
Tue Apr 29 18:19:37 +0000 2025;aespa hate train before a comeback this can only mean one thing https://t.co/NXdVJYSGJX
Tue Apr 29 16:57:52 +0000 2025;thinking about this interview https://t.co/cgPkKPPUdH
Tue Apr 29 08:25:09 +0000 2025;ae-sell ada yang mau take photocard karina ini ga ya?? offer aja. good condi kalo mau minta condi nya dm akun @ ileewonhee aja https://t.co/mQpJ2hgGxm
Tue Apr 29 05:46:49 +0000 2025;gini loh fans karina yg gue maksud bener bener cerminan idolanya. karina baik dan sayang member aespa begitu jg fanbase karina respect fanbase member lain bahkan saling bantu. take a notes ina aespa solo stan
Tue Apr 29 11:30:11 +0000 2025;ae-sell wto giselle tc my world 62k pay ke aku 50k aja bisa co 5.5 ada go dom jkt @.aerinmine https://t.co/bhVbWneZQ2
Mon Apr 28 15:03:44 +0000 2025;pengen space tapi yg join member aespa
Tue Apr 29 13:36:09 +0000 2025;i am so inlove with him ASEGVRHRHRJEJDJJJJEMRMTGLGKGK https://t.co/OfvLRyWnZa
Tue Apr 29 02:02:38 +0000 2025;Baru kali ini liat fanbase solo aespa ngga takut sama akgaenya fanbase indo mana bisa lol
Tue Apr 29 09:51:03 +0000 2025;Tapi dari 2024 udah aespa of the year gak sih..? I mean svt basenya udah gede bgt tapi kalo dibilang tahunnya kayak lebih tahun aespa aja gitu
Tue Apr 29 09:17:11 +0000 2025;my! semua thai mys dirayakan sedangkan kita masih nungguin bts parallel line di jkt anjrit https://t.co/22GDTReyq3
Tue Apr 29 13:58:06 +0000 2025;Unemployed tpi konser aespa sold out semua? artinya kita pesugihan
Tue Apr 29 15:47:37 +0000 2025;ITU BAILA??????
Mon Apr 28 07:16:39 +0000 2025;Agents Of Mystery akan merangkap ke season 2 proses syuting akan dilakukan pada paruh kedua tahun 2025 Agent #KARINA is back https://t.co/zVgXksNJR8 #KARINA #ì¹´ë¦¬ë‚˜ #ã‚«ãƒªãƒ¼ãƒŠ #aespa #ì—ìŠ¤íŒŒ @aespa_official https://t.co/KwA4wjg1S0
Mon Apr 28 14:51:39 +0000 2025;Lagu lagu aespa!!
Tue Apr 29 04:00:04 +0000 2025;dr pagi sibuk nge bookmark catalog p-land yg jual merch aespa sm boynextdoor pgn gw pinang smua jirlah
Mon Apr 28 09:20:06 +0000 2025;Next Level nya aespa dulu JIAHAHA
Tue Apr 29 10:19:55 +0000 2025;1.IU 2.Son Heung Min 3.aespa
Tue Apr 29 00:50:04 +0000 2025;ae-ask jijel zoom 270 yay or nay? rd luar
Tue Apr 29 07:03:32 +0000 2025;i hate that label stan so much especially that certain fandom just stfu! gak fromis gak aespa disenggol semuanya udah gue bisuin sama block ttep aja ada akun kawananannya yg lewat tl perasaan gue kaga ada ngelike atau interaksi sama postingan2 sejenis
Tue Apr 29 14:00:08 +0000 2025;Kata gw lagu top markotop juara 1 nya aespa adalah ILLUSION SMUANYA MANA YOURE SO YUMMY YUMMY YUMMY IB MY TUMMY TUMMY TUMMY NYAAAAAAA
Tue Apr 29 13:08:29 +0000 2025;mys plss bntu rnb akun ini ya ni akun slowmoÂ² video yg mengarah kearah s*xualitas dan ada beberapa member aespa jg yg kena jdi bntu rnb yhh https://t.co/qNrIGE6zM5
Mon Apr 28 23:40:25 +0000 2025;semalem aku mimpi jadi member aespa terus mereka nginep dirumah aku ajakin tidur dikamar ber 5 sama aku terus paginya mau aku ajak jalan jalan tapi aku tinggal nyapu bentar eh malah kebangun wkwkwkw
Tue Apr 29 09:29:49 +0000 2025;fannase solo aespa di indo tolong di contoh wkwk
Tue Apr 29 09:59:59 +0000 2025;seneng deh member aespa kalo update pasti isi postingannya random gitu jadi gak jaim apa adanya tetep kayak gini ya aespa selamanya 
Tue Apr 29 18:24:36 +0000 2025;tiap po riize tuh ngerasa dipermudah bgt sm fanbase yg rajin bikin thread dan RAPIH aespa &amp
Mon Apr 28 11:42:33 +0000 2025;Mending aku gesrekin aespa dah pusing mikirin orng mending kalo aku dipikirin balik :v
Mon Apr 28 13:08:39 +0000 2025;cepet2 mei kek gua mau liat aespa sama h2h 1 panggung
Tue Apr 29 14:10:53 +0000 2025;njir sumpah tipe gue bgtttt
Tue Apr 29 12:05:18 +0000 2025; Masih kepikiran kenapa tiap mau join SQ Aespa ngga pernah kepilih padahal charaku masih avail btw aku Riwoo Boynextdoor https://t.co/jHOVP8VMQ6
Mon Apr 28 17:02:07 +0000 2025;OMGG SETELAH SEKIAN LAMAA?!! tapi salfok wkwkw ini lirik nya aespa https://t.co/l2MLBsAAMV
Mon Apr 28 14:11:52 +0000 2025;Kondensasi uap air: Lunox soalnya pernah uap karena batuk berdahak Bintang laut: Noe soalnya tidur mulu kayak patrick Visual: Vale aespa
Mon Apr 28 14:41:59 +0000 2025;engko ingat mys ni takde kerja ke nak buat sampai nak kotorkan letter space aespa macam tu dgn menyamar jadi eyekon or whatever nama fandom kau tu 
Mon Apr 28 08:31:58 +0000 2025;1. IU 2. Son Heung-min 3. aespa 4. Jun Hyun-moo 5 Lim Young-woong 6. Faker 7. Lee Jung-hoo 8. SEVENTEEN 9. Lee Kang-in 10. Yoo Jae-suk 11. JISOO 
Mon Apr 28 16:00:12 +0000 2025;tempat gym playlistnya aespa dan lee sserafim semangat auto 
Tue Apr 29 10:38:01 +0000 2025;Awas y lu kalau aespa beneran bakal konser tahun ini juga
Mon Apr 28 11:39:42 +0000 2025;aku pake layout mem aespa gpp kan https://t.co/RriZIAYBeT
Mon Apr 28 11:57:42 +0000 2025;Dah gw duga emng gak guna aespa join wv nih
Tue Apr 29 01:47:44 +0000 2025;gw kira ningning aespa 
Tue Apr 29 13:50:36 +0000 2025;TERNYATA NAEVIS ITU JIWOO GUYSSS yg di mv aespa dreams come true
Tue Apr 29 22:44:24 +0000 2025;Uols aku mimpi makan buffet pastu g amik mussel sambal and makan depan pintu ambank dengan ningÂ² aespa Wth
Sun Apr 27 12:29:01 +0000 2025;yaudhlah kalo gabisa ketemu dreamis ketemu aespa aja aku 
Tue Apr 29 05:21:13 +0000 2025;#wts mini lightstick aespa ( unoff ) sudah ada di wh ch avail 1 lagi price di 98k untuk tax setalah barang sampai di ina yang mau boleh dm aja yaa maaci https://t.co/RlSnOVraB3
Tue Apr 29 18:01:12 +0000 2025;yang blg concept aespa itu girl crush siapa.....?
Tue Apr 29 00:45:05 +0000 2025;ae-buy doll karina yang mana aja. boleh ready atau po
Tue Apr 29 08:25:10 +0000 2025; Hi semuanya ada yang mau temenan sama aku? Butuh banyak teman ngobrol. Sekalian cari gdm aespa yang Karinanya avail atau mau buat baru bareng aku? https://t.co/Hg4anHogYR
Tue Apr 29 14:29:44 +0000 2025;aespa ke ni
Tue Apr 29 09:17:26 +0000 2025;Gue menunggu aespa konser tur info :3
Tue Apr 29 10:55:10 +0000 2025;help rt WTS// Want To Sell stop kolek tawar aja sampe jadi Pc Aab NCT Aespa Ive Newjeans Co oren ï¸ keep dp 50% ï¸ Excl adm Tangerang tags photocard murah nct nct 127 nct dream jisung sg25 aespa ningning winter ive wonyoung leeseo minji njz bahiyyih https://t.co/SA49P9z9TU
Mon Apr 28 22:59:25 +0000 2025;Halo semuanya aku mau bawain GO khusus AESPA nih. Rekomendasi buat kalian yang suka jajan ! Yang udah banyakk batch nyaa~ @swetihe Rate ðŸ‡°ðŸ‡· 12.2 ðŸ‡¨ðŸ‡³ 2315Jatim-Jabar 1OO% trusted drop jajan setiap hari fast shipping ï¸ https://t.co/RmMGh0WRKq https://t.co/ZUgu8AEU7d
Tue Apr 29 16:30:15 +0000 2025;tiba2 naksir kolek pc aespa
Tue Apr 29 14:27:16 +0000 2025;ava aespa yg mau fwa boleh dm atau reply dgn sodiak ya https://t.co/aYNUG0851A
Tue Apr 29 16:50:14 +0000 2025;Hi semuanya ada yang mau temenan sama aku? Butuh banyak teman ngobrol. Sekalian cari gdm aespa yang Karinanya avail atau mau buat baru bareng aku? https://t.co/R3GI8TG5fJ
Sun Apr 06 13:02:01 +0000 2025;awalnya mami CL nyapa aespa trs goeun malu2 kucing ikutan nyapa bilang kl dia fans aespa #GoodDay #GDragon #aespa #KARINA #WINTER #GISELLE #NINGNING #KIMGOEUN https://t.co/GC4MnVxJF0
Sun Apr 06 12:44:51 +0000 2025;perkara lelang in-ear #GoodDay #GDragon #HOSHI #SEUNGKWAN #SEVENTEEN #aespa #KARINA #WINTER #GISELLE #NINGNING https://t.co/v9oi0pI9DS
Tue Apr 29 05:22:36 +0000 2025;jalan dari kosan ke kampus sambil nenteng gitar himpi kyk mau ngamen
Tue Apr 29 13:08:55 +0000 2025;aespa kagak sudi nerima abang. 
Tue Apr 29 15:51:09 +0000 2025;Kalo keganggu dgn repost-an gue yg banyak Jungwon sorry. I'm head over heels for my own leader and aespa's maknae. â€ï¸ //
